"orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","difference","accepted_no","accepted_rank","accepted_name","parent_no","reference_no","is_extant","n_occs"
"39610","39610","txn","","","Brachyramphus","","39610","genus","Brachyramphus","83396","4783","extant","14"
"147619","147619","txn","","","Pseudocepphus","","147619","genus","Pseudocepphus","83396","29991","extinct","1"
"39619","39619","txn","","","Ptychoramphus","","39619","genus","Ptychoramphus","276241","4783","extant","27"
"134696","134696","txn","","","Aethia","","134696","genus","Aethia","276241","4783","extant","18"
"372765","372765","txn","","","Cyclorrhynchus","subjective synonym of","134696","genus","Aethia","276241","65172","extant","18"
"39606","39606","txn","","","Alca","","39606","genus","Alca","39605","12782","extant","28"
"83407","83407","txn","","","Plautus","subjective synonym of","39606","genus","Alca","39605","12782","extant","28"
"39609","39609","txn","","","Australca","subjective synonym of","39606","genus","Alca","39605","38945","extant","28"
"39611","39611","txn","","","Cepphus","","39611","genus","Cepphus","39605","4783","extant","32"
"39616","39616","txn","","","Miocepphus","","39616","genus","Miocepphus","39605","72049","extinct","19"
"57578","57578","txn","","","Nautilornis","","57578","genus","Nautilornis","370828","39345","extinct","2"
"312389","312389","txn","","","Namapsitta","","312389","genus","Namapsitta","452840","54011","extinct","1"
"479360","479360","txn","","","Minutornis","","479360","genus","Minutornis","452839","86622","extinct","1"
"432931","432931","txn","","","Yalavis","","432931","genus","Yalavis","36616","79218","extinct","1"
"39401","39401","txn","","","Minerva","nomen dubium","36616","class","Aves","36616","57738","extinct","2"
"65002","65002","txn","","","Loncornis","","65002","genus","Loncornis","36616","12969","extinct","0"
"477144","477144","txn","","","Clymenoptilon","","477144","genus","Clymenoptilon","39654","85851","extinct","1"
"129863","129863","txn","","","Phaethon","","129863","genus","Phaethon","39656","12782","extant","85"
"230350","230350","txn","","","Heliadornis","","230350","genus","Heliadornis","39656","40547","extinct","2"
"428464","428464","txn","","","Proplegadis","","428464","genus","Proplegadis","39656","74315","extinct","1"
"36637","36637","txn","","","Prophaethon","","36637","genus","Prophaethon","39655","6930","extinct","4"
"140423","140423","txn","","","Lithoptila","","140423","genus","Lithoptila","39655","29076","extinct","3"
"65082","65082","txn","","","Phaethusavis","","65082","genus","Phaethusavis","39654","36416","extinct","1"
"53323","53323","txn","IF","","Patagonichnornis","nomen vanum","36616","class","Aves","36616","6051","extinct","1"
"484768","484768","txn","","","Smiliornis","","484768","genus","Smiliornis","36616","87577","extinct","0"
"134346","134346","txn","","","Proherodius","nomen dubium","36616","class","Aves","36616","28286","extinct","0"
"277623","277623","txn","IF","","Barrosopus","","277623","genus","Barrosopus","36616","48114","extinct","1"
"287490","287490","txn","IF","","Archaeornithipus","","287490","genus","Archaeornithipus","36616","49866","extinct","1"
"203294","203294","txn","","","Mystiornis","","203294","genus","Mystiornis","203296","38196","extinct","1"
"122563","122563","txn","I","","Gruipeda","","122563","genus","Gruipeda","36616","27186","extinct","9"
"122565","122565","txn","I","","Antarctichnus","subjective synonym of","122563","genus","Gruipeda","36616","27186","extinct","9"
"122564","122564","txn","I","","Charadriipeda","subjective synonym of","122563","genus","Gruipeda","36616","27186","extinct","9"
"169940","169940","txn","","","Omnivoropteryx","","169940","genus","Omnivoropteryx","169941","33219","extinct","1"
"181141","181141","txn","","","Aucornis","","181141","genus","Aucornis","36616","35669","extinct","0"
"197816","197816","txn","","","Jixiangornis","","197816","genus","Jixiangornis","36616","75720","extinct","1"
"479356","479356","txn","","","Psittacomimus","","479356","genus","Psittacomimus","384373","86622","extinct","1"
"452841","452841","txn","","","Parapsittacopes","","452841","genus","Parapsittacopes","384373","80172","extinct","1"
"384372","384372","txn","","","Eofringillirostrum","","384372","genus","Eofringillirostrum","384373","68490","extinct","2"
"402449","402449","txn","","","Pumiliornis","","402449","genus","Pumiliornis","384373","71307","extinct","2"
"429929","429929","txn","","","Psittacopes","","429929","genus","Psittacopes","384373","58139","extinct","1"
"347654","347654","txn","","","Ilerdopteryx","","347654","genus","Ilerdopteryx","39237","60827","extinct","1"
"348420","348420","txn","IF","","Wupus","","348420","genus","Wupus","387439","69114","extinct","2"
"387443","387443","txn","IF","","Limiavipes","","387443","genus","Limiavipes","387439","73951","extinct","4"
"345874","345874","txn","F","","Pachycorioolithus","","345874","genus","Pachycorioolithus","345873","60063","extinct","1"
"110742","110742","txn","IF","","Shandongornipes","","110742","genus","Shandongornipes","110744","25682","extinct","1"
"388104","388104","txn","","","Praeornis","","388104","genus","Praeornis","388106","18352","extinct","1"
"367696","367696","txn","","","Dromiceius","","367696","genus","Dromiceius","367697","14310","extinct","0"
"336866","336866","txn","","","Dromaeus","","336866","genus","Dromaeus","367697","58154","extant","0"
"487040","487040","txn","","","Fontinalis","","487040","genus","Fontinalis","36616","24920","extant","0"
"242256","242256","txn","","","Lutetodontopteryx","","242256","genus","Lutetodontopteryx","39658","42367","extinct","1"
"39664","39664","txn","","","Osteodontornis","","39664","genus","Osteodontornis","39658","40319","extinct","7"
"36638","36638","txn","","","Pseudodontornis","subjective synonym of","39664","genus","Osteodontornis","39658","6930","extinct","7"
"395894","395894","txn","","","Protodontopteryx","","395894","genus","Protodontopteryx","39658","70257","extinct","1"
"39659","39659","txn","","","Caspiodontornis","","39659","genus","Caspiodontornis","39658","24160","extinct","1"
"134763","134763","txn","","","Macrodontopteryx","","134763","genus","Macrodontopteryx","39658","40316","extinct","4"
"39666","39666","txn","","","Pelagornis","","39666","genus","Pelagornis","39658","4783","extinct","38"
"171623","171623","txn","","","Neodontornis","subjective synonym of","39666","genus","Pelagornis","39658","40316","extinct","38"
"39667","39667","txn","","","Tympanonesiotes","subjective synonym of","39666","genus","Pelagornis","39658","40256","extinct","38"
"39662","39662","txn","","","Gigantornis","","39662","genus","Gigantornis","39658","85154","extinct","2"
"39661","39661","txn","","","Dasornis","","39661","genus","Dasornis","39658","4783","extinct","24"
"39663","39663","txn","","","Odontopteryx","subjective synonym of","39661","genus","Dasornis","39658","4783","extinct","24"
"134726","134726","txn","","","Neptuniavis","subjective synonym of","39661","genus","Dasornis","39658","74648","extinct","24"
"110738","110738","txn","","","Argillornis","subjective synonym of","39661","genus","Dasornis","39658","25678","extinct","24"
"39660","39660","txn","","","Cyphornis","","39660","genus","Cyphornis","39658","40837","extinct","1"
"372403","372403","txn","","","Changzuiornis","","372403","genus","Changzuiornis","200868","66116","extinct","1"
"82616","82616","txn","","","Gansus","","82616","genus","Gansus","200868","41009","extinct","2"
"519764","519764","txn","","","Shuilingornis","","519764","genus","Shuilingornis","200868","94668","extinct","1"
"409759","409759","txn","","","Khinganornis","","409759","genus","Khinganornis","200868","71790","extinct","2"
"308598","308598","txn","","","Iteravis","","308598","genus","Iteravis","200868","53281","extinct","1"
"122568","122568","txn","IF","","Alaripeda","","122568","genus","Alaripeda","36616","27186","extinct","2"
"119246","119246","txn","","","Jeholornis","","119246","genus","Jeholornis","36616","26670","extinct","4"
"453474","453474","txn","IF","","Paxavipes","","453474","genus","Paxavipes","453473","80642","extinct","1"
"81112","81112","txn","I","","Uhangrichnus","","81112","genus","Uhangrichnus","36616","17413","extinct","5"
"387446","387446","txn","I","","Dongyangornipes","subjective synonym of","81112","genus","Uhangrichnus","36616","76653","extinct","5"
"203076","203076","txn","","","Tshulia","","203076","genus","Tshulia","36616","38167","extinct","1"
"255762","255762","txn","F","","Parvoolithus","","255762","genus","Parvoolithus","36616","69241","extinct","1"
"192948","192948","txn","","","Palaeolestes","","192948","genus","Palaeolestes","36616","2476","extinct","0"
"484765","484765","txn","","","Onychopteryx","","484765","genus","Onychopteryx","36616","87577","extinct","0"
"378716","378716","txn","","","Yangavis","","378716","genus","Yangavis","67262","67326","extinct","1"
"67260","67260","txn","","","Confuciusornis","","67260","genus","Confuciusornis","67262","6983","extinct","19"
"197820","197820","txn","","","Jinzhouornis","subjective synonym of","67260","genus","Confuciusornis","67262","37362","extinct","19"
"134754","134754","txn","","","Changchengornis","","134754","genus","Changchengornis","67262","28335","extinct","1"
"197833","197833","txn","","","Jibeinia","","197833","genus","Jibeinia","67262","37441","extinct","2"
"137356","137356","txn","","","Eoconfuciusornis","","137356","genus","Eoconfuciusornis","67262","28705","extinct","1"
"379294","379294","txn","","","Jinguofortis","","379294","genus","Jinguofortis","379296","67476","extinct","1"
"483441","483441","txn","","","Cratonavis","","483441","genus","Cratonavis","379296","87490","extinct","1"
"372634","372634","txn","","","Chongmingia","","372634","genus","Chongmingia","379296","66137","extinct","1"
"153851","153851","txn","","","Didactylornis","","153851","genus","Didactylornis","119250","30690","extinct","0"
"119248","119248","txn","","","Sapeornis","","119248","genus","Sapeornis","82613","26672","extinct","6"
"168561","168561","txn","","","Shenshiornis","subjective synonym of","119248","genus","Sapeornis","82613","32928","extinct","6"
"335235","335235","txn","","","Tantaleus","nomen nudum","36616","class","Aves","36616","57785","extinct","1"
"479026","479026","txn","","","Sororavis","","479026","genus","Sororavis","479024","86478","extinct","1"
"479353","479353","txn","","","Lutavis","","479353","genus","Lutavis","479354","86621","extinct","1"
"135450","135450","txn","","","Calcardea","","135450","genus","Calcardea","415034","1656","extinct","1"
"216791","216791","txn","IF","","Tatarornipes","","216791","genus","Tatarornipes","36616","39771","extinct","5"
"39645","39645","txn","","","Cathartornis","","39645","genus","Cathartornis","39643","89845","extinct","1"
"39646","39646","txn","","","Teratornis","","39646","genus","Teratornis","39643","50708","extinct","17"
"486176","486176","txn","","","Pleistogyps","subjective synonym of","39646","genus","Teratornis","39643","89845","extinct","17"
"491157","491157","txn","","","Oscaravis","","491157","genus","Oscaravis","39643","88405","extinct","1"
"137167","137167","txn","","","Taubatornis","","137167","genus","Taubatornis","39643","28662","extinct","1"
"137169","137169","txn","","","Aiolornis","","137169","genus","Aiolornis","39643","82797","extinct","1"
"39644","39644","txn","","","Argentavis","","39644","genus","Argentavis","39643","4783","extinct","4"
"53302","53302","txn","","","Proictinia","","53302","genus","Proictinia","117611","4414","extinct","1"
"117610","117610","txn","","","Promilio","","117610","genus","Promilio","117611","26465","extinct","3"
"99155","99155","txn","","","Sagittarius","","99155","genus","Sagittarius","39321","24173","extant","0"
"370288","370288","txn","","","Amphiserpentarius","","370288","genus","Amphiserpentarius","39321","65508","extant","0"
"462266","462266","txn","","","Danielsraptor","","462266","genus","Danielsraptor","462265","82803","extinct","1"
"39318","39318","txn","","","Badrostes","","39318","genus","Badrostes","39317","4783","extinct","0"
"289545","289545","txn","","","Caracara","","289545","genus","Caracara","39317","50310","extant","36"
"39320","39320","txn","","","Polyborus","replaced by","289545","genus","Caracara","39317","4783","extant","36"
"53650","53650","txn","","","Badiostes","","53650","genus","Badiostes","39317","8513","","1"
